pos,year,track_ID,artist_names,track_name,genres,danceability,energy,speechiness,acousticness,liveness,valence,tempo,duration_sec
1146,2017,2xmrfQpmS2iJExTlklLoAL,Clean Bandit  Julia Michaels,I Miss You (feat. Julia Michaels),[Dance/Electronic],0.64,0.66,0.05,0.25,0.09,0.33,105.08,205.747
1147,2017,7nKBxz47S9SD79N086fuhn,Enrique Iglesias  Descemer Bueno  Zion & Lennox,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),[latin],0.69,0.82,0.05,0.06,0.24,0.66,91.01,207.68
1148,2017,2OALaHcDdKkjYEpAr0Qzab,Avicii  Rita Ora,Lonely Together (feat. Rita Ora),[Dance/Electronic],0.66,0.67,0.06,0.13,0.07,0.27,102.98,181.812
1149,2017,0xl1w2q4VLojeXp4JfazPL,Drake  2 Chainz  Young Thug,Sacrifices,[hip hop],0.9,0.44,0.4,0.04,0.14,0.53,139.11,307.593
1150,2017,6n3HGiq4v35D6eFOSwqYuo,Drake,Teenage Fever,[hip hop],0.77,0.28,0.08,0.11,0.12,0.14,97.04,219.692
1151,2017,1Eck97uRMlprKOOJN9oO1E,G-Eazy  Kehlani,Good Life (with G-Eazy & Kehlani),[hip hop],0.57,0.77,0.21,0,0.06,0.57,168.39,225.525
1152,2017,4pLwZjInHj3SimIyN9SnOz,Ariana Grande  Nicki Minaj,Side To Side,[pop],0.65,0.74,0.25,0.04,0.29,0.6,159.15,226.16
1153,2017,167NczpNbRF7oWakJaY3Hh,Niall Horan,Slow Hands,[pop],0.73,0.43,0.05,0.01,0.05,0.84,85.91,188.174
1154,2017,2jTujnt0y344ai1rNOywgr,Drake  Giggs,KMT,[hip hop],0.88,0.6,0.04,0.02,0.13,0.09,119.99,162.637
1155,2017,1wjzFQodRWrPcQ0AnYnvQ9,Lauv,I Like Me Better,[pop],0.75,0.51,0.25,0.54,0.1,0.42,91.97,197.436
1156,2017,13e6f8t7RKXuxZ0JdaaJRG,Drake,Jorja Interlude,[hip hop],0.74,0.37,0.1,0.76,0.29,0.24,123.08,107.673
1157,2017,3Ytr1SUCUi6J3L9dRFx5iH,Major Lazer  Travis Scott  Camila Cabello  Quavo,Know No Better (feat. Travis Scott  Camila Cabello & Quavo),[Dance/Electronic],0.74,0.81,0.1,0.13,0.13,0.48,119.04,225.849
1158,2017,4c2W3VKsOFoIg2SFaO6DY5,Rita Ora,Your Song,[Dance/Electronic],0.86,0.62,0.05,0.16,0.05,0.96,117.96,180.757
1159,2017,6Za3190Sbw39BBC77WSS1C,Natti Natasha  Ozuna,Criminal,[latin],0.81,0.81,0.06,0.03,0.26,0.84,80,232.549
1160,2017,5hcisvFMidkMJlElTO9Qmw,Bad Bunny  Prince Royce  J Balvin  Mambo Kingz  DJ Luian,Sensualidad,[latin],0.81,0.68,0.1,0.42,0.1,0.68,140.01,297.485
1161,2017,2fkeWbM6iqTw7oGHTYm2lw,Drake  Sampha,4422,[hip hop],0.61,0.23,0.03,0.56,0.11,0.19,111.89,186.293
1162,2017,1SJtlNRJDeYHioymcvsqev,Camila Cabello,Crying in the Club,[pop],0.33,0.62,0.38,0.33,0.16,0.6,85.23,216.391
1163,2017,23luOrEVHMfoX0AhfbQuS6,Kendrick Lamar,FEAR.,[hip hop],0.59,0.48,0.28,0.6,0.53,0.43,150.41,460.573
1164,2017,3Ga6eKrUFf12ouh9Yw3v2D,Anitta  J Balvin,Downtown,[indie pop],0.78,0.68,0.14,0.18,0.07,0.62,166.01,193.456
1165,2017,6HUnnBwYZqcED1eQztxMBN,Martin Jensen,Solo Dance,[Dance/Electronic],0.74,0.84,0.05,0.04,0.19,0.36,114.97,174.933
1166,2017,2DQ1ITjI0YoLFzuADN1ZBW,G-Eazy  A$AP Rocky  Cardi B,No Limit,[hip hop],0.84,0.77,0.24,0.01,0.09,0.41,175.96,245.386
1167,2017,4TZy1wLyHec06pwgFYDh1a,Shawn Mendes,Mercy,[pop],0.47,0.68,0.12,0.14,0.11,0.37,147.73,208.733
1168,2017,4b4KcovePX8Ke2cLIQTLM0,The Vamps  Matoma,All Night,[pop],0.54,0.81,0.04,0,0.32,0.45,145.02,197.64
1169,2017,1ADjWm8QNhgNV8yCNNgQ1T,Ariana Grande,Santa Tell Me,[pop],0.46,0.63,0.18,0.05,0.3,0.53,132.96,204.093
1170,2017,3T7dNA7O8c3Axj5WyDNcH3,Brenda Lee,Rockin Around The Christmas Tree,[rock],0.7,0.41,0.05,0.71,0.45,0.85,140.06,125.826
1171,2017,3E2Zh20GDCR9B1EYjfXWyv,AJR,Weak,[Dance/Electronic],0.67,0.64,0.04,0.14,0.18,0.68,123.98,201.16
1172,2017,51PIvodunv6NmX5250zxAh,Lady Gaga,The Cure,[pop],0.7,0.5,0.04,0.07,0.09,0.56,99.98,211.363
1173,2017,7iDa6hUg2VgEL1o1HjmfBn,Bebe Rexha  Florida Georgia Line,Meant to Be (feat. Florida Georgia Line),[Dance/Electronic],0.64,0.78,0.09,0.05,0.08,0.58,154.08,163.87
1174,2017,3kxfsdsCpFgN412fpnW85Y,Childish Gambino,Redbone,[hip hop],0.75,0.36,0.09,0.17,0.12,0.61,160.03,326.933
1175,2017,3zJw3rugfpVrmBeDDnUYzy,John Lennon  Yoko Ono,Happy Xmas (War Is Over) - Remastered 2010,[rock],0.33,0.61,0.03,0.32,0.77,0.4,146.54,213.88
1176,2017,1qOLh0tI7trd1zdDKxYZTe,Hailee Steinfeld  Grey  Zedd,Starving,[pop],0.64,0.63,0.13,0.37,0.1,0.51,99.72,181.88
1177,2017,5hslUAKq9I9CG2bAulFkHN,Andy Williams,Its the Most Wonderful Time of the Year,[pop],0.24,0.6,0.04,0.77,0.12,0.78,201.63,151.933
1178,2017,2nLtzopw4rPReszdYBJU6h,Linkin Park,Numb,[metal],0.5,0.86,0.04,0,0.64,0.24,110.02,185.586
1179,2017,0lMbuWUpfTWhEmOKxppEau,Calvin Harris  Future  Khalid  Funk Wav,Rollin (feat. Future & Khalid),[Dance/Electronic],0.75,0.76,0.09,0.45,0.18,0.66,91.95,272.653
1180,2017,2rizacJSyD9S1IQUxUxnsK,The Chainsmokers  Phoebe Ryan,All We Know,[Dance/Electronic],0.66,0.59,0.03,0.1,0.12,0.3,90,194.08
1181,2017,7DsX5K72fewVGb47qj7Tbg,Sam Smith,Pray,[pop],0.54,0.38,0.04,0.28,0.09,0.15,87.8,221.595
1182,2017,6u0EAxf1OJTLS7CvInuNd7,Anitta  ZAAC  Maejor  Tropkillaz  DJ Yuri Martins,Vai malandra (feat. Tropkillaz & DJ Yuri Martins),[latin],0.88,0.55,0.15,0.02,0.29,0.56,129.92,201.532
1183,2017,1CnPYaKxTVb4LWOtiGOm0m,Jon Bellion,All Time Low,[hip hop],0.62,0.57,0.08,0.06,0.09,0.51,90.25,217.603
1184,2017,5p3NP9mQblDsVJLdfNZJ3I,Kendrick Lamar,GOD.,[hip hop],0.71,0.56,0.08,0.03,0.28,0.21,132.98,248.826
1185,2017,1a5Yu5L18qNxVhXx38njON,Alok  Bruno Martini  Zeeba,Hear Me Now,[Dance/Electronic],0.79,0.43,0.04,0.54,0.09,0.46,122,192.846
1186,2017,1vvNmPOiUuyCbgWmtc6yfm,Calvin Harris,My Way,[Dance/Electronic],0.82,0.91,0.04,0.09,0.16,0.54,119.99,219.159
1187,2017,152lZdxL1OR0ZMW6KquMif,Khalid,Location,[pop],0.74,0.45,0.43,0.33,0.09,0.33,80.13,219.08
1188,2017,1m69ELEgE6k5ZWsap40ozt,Ozuna,Se Preparó,[latin],0.74,0.82,0.09,0.22,0.31,0.69,171.08,188.08
1189,2017,4v094LQ9eF10k2O2Te2ngK,Niall Horan,Too Much To Ask,[pop],0.52,0.55,0.04,0.38,0.12,0.19,153.68,223.043
1190,2017,2kVHAQKVtczchKctctzbtK,Katy Perry  Nicki Minaj,Swish Swish,[pop],0.84,0.72,0.05,0.02,0.1,0.53,119.94,242.51
1191,2017,0y9uTzK9cNKSAEHnpeRG8C,Kendrick Lamar,DUCKWORTH.,[hip hop],0.55,0.73,0.62,0.05,0.26,0.63,174.52,248.613
1192,2017,7sO5G9EABYOXQKNPNiE9NR,Offset  Metro Boomin,Ric Flair Drip (with Metro Boomin),[hip hop],0.88,0.43,0.21,0.15,0.11,0.33,100.01,172.8
1193,2017,1zayuwd1YLZsYDArkruHdL,Kendrick Lamar,The Heart Part 4,[hip hop],0.67,0.43,0.71,0.5,0.27,0.55,129.33,288.554
1194,2017,4Q3N4Ct4zCuIHuZ65E3BD4,Kodak Black,Tunnel Vision,[hip hop],0.5,0.49,0.29,0.06,0.12,0.23,171.85,268.186
1195,2017,0ZoHHROTzwIYeNAHRPedTY,Chris Rea,Driving Home for Christmas,[rock],0.6,0.71,0.03,0.56,0.34,0.89,90.12,239.946
1196,2017,08WPvDEsHvTFuB9w8tC2OS,Sage The Gemini,Now and Later,[hip hop],0.78,0.57,0.19,0.27,0.2,0.86,107.06,193.181
1197,2017,0QsvXIfqM0zZoerQfsI9lm,The Chainsmokers  Daya,Dont Let Me Down,[Dance/Electronic],0.54,0.86,0.2,0.16,0.14,0.4,159.8,208.053
1198,2017,4Hf7WnR761jpxPr5D46Bcd,Shawn Mendes,Treat You Better,[pop],0.62,0.8,0.25,0.12,0.11,0.82,166.02,187.973
1199,2017,6i0V12jOa3mr6uu4WYhUBr,Twenty One Pilots,Heathens,[rock],0.73,0.4,0.03,0.08,0.11,0.55,90.02,195.92
1200,2017,3umS4y3uQDkqekNjVpiRUs,Nicky Jam,El Amante,[latin],0.68,0.69,0.04,0.24,0.14,0.73,179.91,219.506
